id,smoking
224500,0.47680306
224501,0.3143888
224502,0.82316905
224503,0.3170591
224504,0.6420465
224505,0.007061324
224506,0.03192166
224507,0.49602324
224508,0.16045374
224509,0.38745958
224510,0.5094024
224511,0.734677
224512,0.0049377815
224513,0.7065127
224514,0.048925497
224515,0.024979
224516,0.45026964
224517,0.008517309
224518,0.89926594
224519,0.020221082
224520,0.02457915
224521,0.0049644727
224522,0.026839424
224523,0.7027125
224524,0.8637623
224525,0.910923
224526,0.6467948
224527,0.7795976
224528,0.17457241
224529,0.6615349
224530,0.5167548
224531,0.40626895
224532,0.016751958
224533,0.8611423
224534,0.7489068
224535,0.78108263
224536,0.38576537
224537,0.18574107
224538,0.2928408
224539,0.47641054
224540,0.0032467828
224541,0.020263752
224542,0.4482025
224543,0.0060125147
224544,0.5232175
224545,0.3869677
224546,0.7746668
224547,0.60237455
224548,0.053396642
224549,0.8707167
224550,0.4839275
224551,0.43994302
224552,0.7862223
224553,0.012832898
224554,0.0083747525
224555,0.79590577
224556,0.03505413
224557,0.7502421
224558,0.6192287
224559,0.6577606
224560,0.5402416
224561,0.38462758
224562,0.023264777
224563,0.87906545
224564,0.79589355
224565,0.08626721
224566,0.004707349
224567,0.7500773
224568,0.52056825
224569,0.3409969
224570,0.7394668
224571,0.76355433
224572,0.9372472
224573,0.26601171
224574,0.044713814
224575,0.1644205
224576,0.14123286
224577,0.016761826
224578,0.5405535
224579,0.6488517
224580,0.5613404
224581,0.74160445
224582,0.6834271
224583,0.8709746
224584,0.88368756
224585,0.65385824
224586,0.73264766
224587,0.01531245
224588,0.019417424
224589,0.86935157
224590,0.023552231
224591,0.06591813
224592,0.7057994
224593,0.3555404
224594,0.9011565
224595,0.3324619
224596,0.012940453
224597,0.572218
224598,0.08030834
224599,0.1515023
224600,0.63975763
224601,0.67572397
224602,0.22878116
224603,0.013071788
224604,0.0012879751
224605,0.7092776
224606,0.9580376
224607,0.79542804
224608,0.80811846
224609,0.016322747
224610,0.4679368
224611,0.8723773
224612,0.88142073
224613,0.6262099
224614,0.26820406
224615,0.015624817
224616,0.60247725
224617,0.7016848
224618,0.034801353
224619,0.5118214
224620,0.10786347
224621,0.48673087
224622,0.08427546
224623,0.31417182
224624,0.27412996
224625,0.8806393
224626,0.48822933
224627,0.31226847
224628,0.8378776
224629,0.22120233
224630,0.73170817
224631,0.69698167
224632,0.8482855
224633,0.8215882
224634,0.11206242
224635,0.8500297
224636,0.027044242
224637,0.7146748
224638,0.055132307
224639,0.36256683
224640,0.37146914
224641,0.92860323
224642,0.79107696
224643,0.02075255
224644,0.040995322
224645,0.79361725
224646,0.6635342
224647,0.8819736
224648,0.87333155
224649,0.034668427
224650,0.021846788
224651,0.6571
224652,0.71456623
224653,0.04031687
224654,0.5367747
224655,0.0060009216
224656,0.056337927
224657,0.243529
224658,0.18585747
224659,0.011872522
224660,0.6790065
224661,0.42642397
224662,0.54589194
224663,0.7351995
224664,0.7617892
224665,0.7657734
224666,0.02315483
224667,0.21909983
224668,0.72804415
224669,0.91415906
224670,0.6693298
224671,0.016824119
224672,0.009447573
224673,0.0036414755
224674,0.77000105
224675,0.7861558
224676,0.036628734
224677,0.8901998
224678,0.39125454
224679,0.01884093
224680,0.5960143
224681,0.5340599
224682,0.01966111
224683,0.27191135
224684,0.897112
224685,0.007409832
224686,0.29387107
224687,0.85401
224688,0.0139699625
224689,0.0341287
224690,0.6238915
224691,0.04087645
224692,0.017220644
224693,0.36364913
224694,0.5423168
224695,0.6604076
224696,0.008536559
224697,0.46452892
224698,0.90223426
224699,0.6034163
224700,0.8208039
224701,0.8793252
224702,0.053301554
224703,0.71543825
224704,0.2568475
224705,0.009484038
224706,0.008289622
224707,0.70106983
224708,0.3834453
224709,0.63177335
224710,0.5780158
224711,0.8019903
224712,0.7769263
224713,0.0038638995
224714,0.3855774
224715,0.15203932
224716,0.2759217
224717,0.4736578
224718,0.27020386
224719,0.22941324
224720,0.67366284
224721,0.5441205
224722,0.881611
224723,0.0043232776
224724,0.0071391985
224725,0.6136564
224726,0.013763399
224727,0.06639553
224728,0.020857025
224729,0.83854514
224730,0.6348408
224731,0.43032104
224732,0.31086126
224733,0.45996046
224734,0.77907676
224735,0.87501657
224736,0.003904469
224737,0.30477256
224738,0.015032043
224739,0.6889109
224740,0.4501628
224741,0.037251588
224742,0.83460426
224743,0.45154437
224744,0.036269467
224745,0.73203826
224746,0.09234497
224747,0.20949198
224748,0.40477276
224749,0.83813673
224750,0.45428684
224751,0.015700467
224752,0.6435698
224753,0.56530696
224754,0.060861185
224755,0.7584645
224756,0.6885736
224757,0.5073342
224758,0.5979142
224759,0.012206327
224760,0.8654805
224761,0.6991347
224762,0.10090209
224763,0.067217104
224764,0.17173852
224765,0.32537758
224766,0.5115807
224767,0.6191263
224768,0.8883279
224769,0.7429276
224770,0.49633655
224771,0.5673276
224772,0.063983865
224773,0.4828796
224774,0.8857631
224775,0.2664759
224776,0.6766007
224777,0.003285129
224778,0.5778862
224779,0.16801925
224780,0.6077312
224781,0.4475808
224782,0.82256776
224783,0.4009233
224784,0.07918304
224785,0.0044868616
224786,0.61879194
224787,0.32940942
224788,0.9018449
224789,0.93453735
224790,0.012338971
224791,0.23860244
224792,0.62383115
224793,0.06033145
224794,0.8768584
224795,0.748019
224796,0.0034715233
224797,0.004944618
224798,0.11189599
224799,0.5654825
224800,0.7936526
224801,0.019689497
224802,0.10620554
224803,0.7022363
224804,0.8856885
224805,0.019178707
224806,0.8239747
224807,0.6297078
224808,0.21712737
224809,0.63026315
224810,0.769115
224811,0.51451075
224812,0.0010656883
224813,0.8000135
224814,0.13291568
224815,0.7231718
224816,0.7309905
224817,0.28434885
224818,0.68919444
224819,0.00640438
224820,0.0024887815
224821,0.81778485
224822,0.62601316
224823,0.78763866
224824,0.18456239
224825,0.8645182
224826,0.7484365
224827,0.69749564
224828,0.73086673
224829,0.616084
224830,0.29937586
224831,0.33433655
224832,0.23609696
224833,0.6264056
224834,0.83697516
224835,0.7291474
224836,0.9137292
224837,0.7296741
224838,0.85717624
224839,0.32861218
224840,0.002092431
224841,0.27489847
224842,0.071545385
224843,0.30258578
224844,0.8858001
224845,0.70443815
224846,0.89059
224847,0.80903924
224848,0.6054514
224849,0.74367625
224850,0.60532373
224851,0.48904064
224852,0.36103877
224853,0.6675707
224854,0.71116793
224855,0.7488442
224856,0.91749245
224857,0.78377306
224858,0.6447435
224859,0.16018221
224860,0.09182265
224861,0.071060434
224862,0.025451655
224863,0.7840918
224864,0.7464444
224865,0.9199969
224866,0.737682
224867,0.57351255
224868,0.46420455
224869,0.50052804
224870,0.5216728
224871,0.014611152
224872,0.30594775
224873,0.369977
224874,0.037065085
224875,0.8053535
224876,0.49122408
224877,0.76937234
224878,0.57214916
224879,0.17932828
224880,0.71904874
224881,0.85790366
224882,0.7925354
224883,0.012510725
224884,0.1995671
224885,0.014903774
224886,0.44081536
224887,0.05695514
224888,0.9168917
224889,0.17402649
224890,0.020760406
224891,0.78690684
224892,0.8038294
224893,0.0961329
224894,0.7776326
224895,0.970372
224896,0.53697383
224897,0.012395536
224898,0.41597646
224899,0.70051414
224900,0.022061117
224901,0.939658
224902,0.027034877
224903,0.7576637
224904,0.6708035
224905,0.5462747
224906,0.5993492
224907,0.9000316
224908,0.046696633
224909,0.49312264
224910,0.5012324
224911,0.751547
224912,0.61370504
224913,0.6660057
224914,0.55272543
224915,0.8331078
224916,0.6407157
224917,0.011152036
224918,0.08067708
224919,0.33125502
224920,0.019641966
224921,0.039580937
224922,0.47016624
224923,0.017336069
224924,0.70467263
224925,0.13081567
224926,0.59703404
224927,0.14988858
224928,0.00625465
224929,0.8748473
224930,0.6317933
224931,0.66550773
224932,0.80882084
224933,0.056634452
224934,0.028298402
224935,0.8481066
224936,0.10179172
224937,0.0044259443
224938,0.76491535
224939,0.020662848
224940,0.28248417
224941,0.0680072
224942,0.884021
224943,0.8583767
224944,0.034793004
224945,0.65471464
224946,0.6227511
224947,0.87682754
224948,0.54439056
224949,0.85713947
224950,0.9608331
224951,0.8140546
224952,0.9137789
224953,0.6815051
224954,0.6208994
224955,0.019091059
224956,0.77720845
224957,0.90206224
224958,0.80546874
224959,0.84746766
224960,0.30418
224961,0.005442374
224962,0.44055566
224963,0.24363221
224964,0.019206757
224965,0.6042373
224966,0.81382734
224967,0.008885681
224968,0.54787225
224969,0.5260529
224970,0.93695295
224971,0.01832649
224972,0.02319662
224973,0.008151078
224974,0.6571038
224975,0.8792067
224976,0.02052999
224977,0.5026162
224978,0.25319776
224979,0.6933239
224980,0.077808134
224981,0.5040356
224982,0.8759609
224983,0.43640068
224984,0.12795465
224985,0.43839452
224986,0.05213063
224987,0.9374894
224988,0.68548536
224989,0.804286
224990,0.0045864563
224991,0.037709236
224992,0.8628144
224993,0.022128414
224994,0.8985317
224995,0.5584192
224996,0.579448
224997,0.8478239
224998,0.7392102
224999,0.4812777
225000,0.5997009
225001,0.620654
225002,0.0072027263
225003,0.44166166
225004,0.8077261
225005,0.51904
225006,0.0014011413
225007,0.7504798
225008,0.40517974
225009,0.057603773
225010,0.88042724
225011,0.34496856
225012,0.0096255215
225013,0.03641486
225014,0.62123376
225015,0.103598125
225016,0.8736628
225017,0.05160523
225018,0.1461625
225019,0.06897886
225020,0.43935773
225021,0.13356127
225022,0.0047009215
225023,0.00598664
225024,0.76008415
225025,0.25676516
225026,0.67907846
225027,0.060093112
225028,0.92934674
225029,0.74875295
225030,0.70630753
225031,0.4554783
225032,0.27470142
225033,0.08162932
225034,0.7964043
225035,0.008858648
225036,0.913324
225037,0.4883518
225038,0.03975481
225039,0.44573575
225040,0.0051322603
225041,0.31682485
225042,0.57742625
225043,0.036266126
225044,0.01325983
225045,0.5701795
225046,0.0162807
225047,0.4557324
225048,0.49345753
225049,0.5820398
225050,0.34690294
225051,0.69326925
225052,0.5171605
225053,0.64406484
225054,0.054097317
225055,0.6594709
225056,0.19724607
225057,0.3553105
225058,0.53486365
225059,0.029857261
225060,0.2714447
225061,0.6014532
225062,0.7756671
225063,0.117748834
225064,0.06933614
225065,0.2753562
225066,0.4844531
225067,0.24504295
225068,0.0051805605
225069,0.29185453
225070,0.079755306
225071,0.19410656
225072,0.61021256
225073,0.6713339
225074,0.82464975
225075,0.29272115
225076,0.016469913
225077,0.42910698
225078,0.7141468
225079,0.38715705
225080,0.37184358
225081,0.43360496
225082,0.34327954
225083,0.66834426
225084,0.7951656
225085,0.5263151
225086,0.4639485
225087,0.73323166
225088,0.0027527919
225089,0.008145443
225090,0.7316022
225091,0.8340683
225092,0.8532514
225093,0.6630791
225094,0.87060153
225095,0.27941883
225096,0.8857051
225097,0.004918875
225098,0.86808
225099,0.45404223
225100,0.67216164
225101,0.69406
225102,0.8099052
225103,0.844164
225104,0.04691243
225105,0.06974275
225106,0.7422672
225107,0.035135243
225108,0.2554219
225109,0.23723787
225110,0.079554476
225111,0.70510554
225112,0.85810643
225113,0.7192755
225114,0.82488704
225115,0.5494777
225116,0.020102654
225117,0.77831507
225118,0.20123178
225119,0.010718222
225120,0.43104535
225121,0.42816445
225122,0.2029362
225123,0.033504315
225124,0.028011927
225125,0.004156433
225126,0.41515768
225127,0.49956742
225128,0.76774246
225129,0.65304214
225130,0.013034561
225131,0.6025858
225132,0.004464595
225133,0.89380056
225134,0.92598456
225135,0.8083357
225136,0.07141131
225137,0.9119819
225138,0.93739194
225139,0.600629
225140,0.7990744
225141,0.014623693
225142,0.46904835
225143,0.011340353
225144,0.066473655
225145,0.79671526
225146,0.5973997
225147,0.009623176
225148,0.87558806
225149,0.023681466
225150,0.38625348
225151,0.20565298
225152,0.462875
225153,0.40040672
225154,0.011470911
225155,0.044902608
225156,0.0019830961
225157,0.48821774
225158,0.012919154
225159,0.70743024
225160,0.011783494
225161,0.7380611
225162,0.7540095
225163,0.0026518006
225164,0.1716376
225165,0.49299744
225166,0.38991103
225167,0.0046858527
225168,0.7580424
225169,0.009543679
225170,0.768054
225171,0.062341556
225172,0.01077105
225173,0.6682302
225174,0.0039042374
225175,0.581268
225176,0.038820952
225177,0.24946854
225178,0.1193963
225179,0.3754878
225180,0.7955892
225181,0.8925324
225182,0.0044296524
225183,0.017193267
225184,0.0347144
225185,0.82985365
225186,0.009369211
225187,0.6630464
225188,0.84693456
225189,0.847235
225190,0.7158905
225191,0.07684842
225192,0.5558696
225193,0.61710525
225194,0.608191
225195,0.5356655
225196,0.3487013
225197,0.06279086
225198,0.0662471
225199,0.6719463
225200,0.33847666
225201,0.6708159
225202,0.6703493
225203,0.709935
225204,0.35846773
225205,0.73389703
225206,0.73451596
225207,0.29558638
225208,0.6692451
225209,0.6448782
225210,0.7832741
225211,0.8091231
225212,0.14958209
225213,0.116879135
225214,0.059647955
225215,0.6590901
225216,0.74512416
225217,0.30675337
225218,0.75655365
225219,0.31437942
225220,0.57985586
225221,0.888991
225222,0.2894471
225223,0.8241179
225224,0.81991327
225225,0.75872767
225226,0.0945709
225227,0.6445781
225228,0.06918911
225229,0.46859187
225230,0.8023299
225231,0.573255
225232,0.22842805
225233,0.8306581
225234,0.7984531
225235,0.3579229
225236,0.25083974
225237,0.35937884
225238,0.014566568
225239,0.9288451
225240,0.75811553
225241,0.9534105
225242,0.8878648
225243,0.0045158807
225244,0.13735907
225245,0.74896127
225246,0.8301586
225247,0.003565428
225248,0.3805099
225249,0.6058725
225250,0.4277413
225251,0.95570916
225252,0.023444084
225253,0.32033765
225254,0.21107873
225255,0.78882086
225256,0.48234347
225257,0.8585543
225258,0.8641439
225259,0.8947303
225260,0.41122377
225261,0.008700397
225262,0.63821125
225263,0.016667172
225264,0.97250855
225265,0.13646893
225266,0.22384994
225267,0.54393184
225268,0.048256785
225269,0.38295624
225270,0.56082785
225271,0.4224579
225272,0.028345328
225273,0.57591426
225274,0.53081644
225275,0.12703241
225276,0.017195273
225277,0.2027584
225278,0.019037832
225279,0.62008154
225280,0.28906763
225281,0.021220224
225282,0.39166036
225283,0.83340365
225284,0.011898635
225285,0.8471647
225286,0.7012711
225287,0.65880305
225288,0.29080096
225289,0.8213127
225290,0.011286265
225291,0.6101567
225292,0.7778768
225293,0.82123053
225294,0.030778218
225295,0.81104183
225296,0.08525229
225297,0.5306257
225298,0.8819379
225299,0.9693795
225300,0.15693545
225301,0.81683236
225302,0.13148227
225303,0.7559807
225304,0.435301
225305,0.7029696
225306,0.49283525
225307,0.5144303
225308,0.6783758
225309,0.43973503
225310,0.5380618
225311,0.3401036
225312,0.7177285
225313,0.0016003203
225314,0.66069514
225315,0.80402166
225316,0.7982599
225317,0.05250305
225318,0.562729
225319,0.9504975
225320,0.061320756
225321,0.02216776
225322,0.70924294
225323,0.77404606
225324,0.68398714
225325,0.11859229
225326,0.67070276
225327,0.020391738
225328,0.9150525
225329,0.9267609
225330,0.78760505
225331,0.021280568
225332,0.82834667
225333,0.79813856
225334,0.16026163
225335,0.33884132
225336,0.18783507
225337,0.46627244
225338,0.0028794757
225339,0.06847869
225340,0.7135986
225341,0.8881612
225342,0.766446
225343,0.46733546
225344,0.8250533
225345,0.97153354
225346,0.70864266
225347,0.41465557
225348,0.0430915
225349,0.1702323
225350,0.0056140143
225351,0.11446911
225352,0.8592224
225353,0.34105998
225354,0.053050183
225355,0.029200053
225356,0.6092697
225357,0.5488227
225358,0.88084525
225359,0.2661615
225360,0.8730646
225361,0.46671632
225362,0.7221886
225363,0.1483365
225364,0.0058821673
225365,0.8840818
225366,0.00944362
225367,0.8110222
225368,0.29128703
225369,0.45423713
225370,0.8276684
225371,0.58698326
225372,0.19759269
225373,0.6186259
225374,0.5463282
225375,0.009524204
225376,0.68965435
225377,0.058343418
225378,0.8135614
225379,0.4516018
225380,0.13454363
225381,0.11752946
225382,0.39060417
225383,0.78021604
225384,0.031480342
225385,0.8625069
225386,0.856766
225387,0.6920683
225388,0.5778355
225389,0.68221986
225390,0.8438845
225391,0.62156844
225392,0.5326339
225393,0.5849406
225394,0.16487403
225395,0.8218329
225396,0.33830512
225397,0.43786162
225398,0.041626498
225399,0.93354046
225400,0.011088545
225401,0.6788709
225402,0.7939636
225403,0.6848674
225404,0.20464484
225405,0.7428634
225406,0.64950365
225407,0.44688877
225408,0.056039587
225409,0.47920007
225410,0.54955137
225411,0.08404784
225412,0.09251469
225413,0.78594774
225414,0.79161346
225415,0.8658703
225416,0.7282047
225417,0.3255045
225418,0.78594476
225419,0.007995135
225420,0.5613224
225421,0.8999235
225422,0.83929104
225423,0.90068555
225424,0.69414675
225425,0.04820879
225426,0.6495492
225427,0.5423545
225428,0.020378752
225429,0.8917841
225430,0.6760375
225431,0.5364451
225432,0.5510541
225433,0.71186095
225434,0.0097451145
225435,0.88263404
225436,0.8777643
225437,0.005080524
225438,0.92673564
225439,0.612552
225440,0.36037564
225441,0.40695637
225442,0.0089561995
225443,0.75047374
225444,0.7819516
225445,0.29617533
225446,0.011495973
225447,0.028369885
225448,0.5068271
225449,0.8964392
225450,0.028209226
225451,0.82769126
225452,0.74680054
225453,0.4467154
225454,0.75497997
225455,0.89044666
225456,0.7446839
225457,0.5978556
225458,0.00800908
225459,0.05316792
225460,0.82341105
225461,0.6723209
225462,0.3436273
225463,0.8864289
225464,0.6445801
225465,0.005987835
225466,0.86117685
225467,0.46730214
225468,0.539383
225469,0.070865385
225470,0.009977625
225471,0.4733353
225472,0.79025036
225473,0.82841873
225474,0.06762103
225475,0.68313
225476,0.50975746
225477,0.7561012
225478,0.78021383
225479,0.93649894
225480,0.0071447743
225481,0.57828045
225482,0.49429947
225483,0.48730746
225484,0.02800036
225485,0.5382603
225486,0.611007
225487,0.8807473
225488,0.6489445
225489,0.73187065
225490,0.88138497
225491,0.034415063
225492,0.07466913
225493,0.8821463
225494,0.6772979
225495,0.73159194
225496,0.025963988
225497,0.74485946
225498,0.0064752284
225499,0.39520937
225500,0.54009074
225501,0.0016802344
225502,0.44218978
225503,0.012175967
225504,0.71956
225505,0.89974105
225506,0.16062498
225507,0.17666776
225508,0.6041531
225509,0.71858335
225510,0.088145636
225511,0.687706
225512,0.7839189
225513,0.49573046
225514,0.35082874
225515,0.34628618
225516,0.8865148
225517,0.28968263
225518,0.03948871
225519,0.0076636695
225520,0.039803606
225521,0.63718843
225522,0.0025169118
225523,0.030941734
225524,0.78915584
225525,0.6730283
225526,0.040924735
225527,0.9476474
225528,0.04189109
225529,0.31171268
225530,0.44271564
225531,0.6675123
225532,0.44221732
225533,0.023540094
225534,0.873919
225535,0.42133313
225536,0.59133565
225537,0.6283754
225538,0.81722206
225539,0.008566532
225540,0.45588988
225541,0.50439864
225542,0.11244244
225543,0.8453059
225544,0.301017
225545,0.32491398
225546,0.63080496
225547,0.023627708
225548,0.6505177
225549,0.6830586
225550,0.28889203
225551,0.008155265
225552,0.011899599
225553,0.71213585
225554,0.08484077
225555,0.329545
225556,0.7426832
225557,0.54496884
225558,0.013054027
225559,0.3046903
225560,0.45864692
225561,0.4324689
225562,0.724318
225563,0.014175384
225564,0.91403836
225565,0.86089116
225566,0.03424792
225567,0.033951923
225568,0.03988239
225569,0.58443505
225570,0.6720454
225571,0.75879014
225572,0.7517314
225573,0.23483698
225574,0.2284012
225575,0.6649217
225576,0.018105641
225577,0.8171941
225578,0.13063443
225579,0.10402782
225580,0.24441254
225581,0.0016809865
225582,0.6167646
225583,0.035572354
225584,0.410547
225585,0.76873183
225586,0.07082191
225587,0.8120712
225588,0.5662892
225589,0.751972
225590,0.30641493
225591,0.7455661
225592,0.24521448
225593,0.17910127
225594,0.003116457
225595,0.35831565
225596,0.013693773
225597,0.8210183
225598,0.18664582
225599,0.65829366
225600,0.7085273
225601,0.012233143
225602,0.020041348
225603,0.24805386
225604,0.68310004
225605,0.0033317618
225606,0.034506172
225607,0.03287922
225608,0.89518386
225609,0.14593911
225610,0.43257636
225611,0.25602812
225612,0.9124738
225613,0.69668984
225614,0.13782473
225615,0.9064978
225616,0.009086716
225617,0.01719487
225618,0.17542817
225619,0.9518667
225620,0.46643895
225621,0.82221586
225622,0.4729776
225623,0.40245938
225624,0.8247105
225625,0.012831702
225626,0.04956441
225627,0.46772248
225628,0.5731123
225629,0.17321737
225630,0.26036856
225631,0.018420972
225632,0.5940241
225633,0.57689416
225634,0.8085339
225635,0.01770898
225636,0.012882496
225637,0.012150277
225638,0.8407091
225639,0.50131065
225640,0.570447
225641,0.6443567
225642,0.015556233
225643,0.6927298
225644,0.03449597
225645,0.0223614
225646,0.40417543
225647,0.0015657934
225648,0.90036607
225649,0.73721886
225650,0.6638408
225651,0.0044692648
225652,0.08830293
225653,0.16487856
225654,0.57655764
225655,0.88104284
225656,0.017609898
225657,0.40845227
225658,0.056513526
225659,0.27450782
225660,0.7715634
225661,0.63587296
225662,0.007699971
225663,0.7505526
225664,0.7949253
225665,0.32837075
225666,0.22168855
225667,0.72412133
225668,0.17502882
225669,0.46283028
225670,0.67618436
225671,0.8509241
225672,0.43958437
225673,0.54560274
225674,0.013986643
225675,0.021370938
225676,0.86618686
225677,0.4446677
225678,0.5593726
225679,0.7770904
225680,0.12648948
225681,0.3468286
225682,0.8412501
225683,0.26945204
225684,0.45599994
225685,0.7080169
225686,0.00852747
225687,0.21565254
225688,0.80831844
225689,0.26955217
225690,0.7018213
225691,0.7787853
225692,0.8641307
225693,0.0104097435
225694,0.041719355
225695,0.67537427
225696,0.0021525617
225697,0.47218138
225698,0.74877834
225699,0.023089865
225700,0.65869486
225701,0.86463815
225702,0.0066184895
225703,0.6818543
225704,0.43725154
225705,0.510443
225706,0.8138884
225707,0.43057922
225708,0.7889441
225709,0.653898
225710,0.5546325
225711,0.78981346
225712,0.82303596
225713,0.006192465
225714,0.25961828
225715,0.8610118
225716,0.759003
225717,0.6932132
225718,0.34338838
225719,0.021544745
225720,0.036387213
225721,0.3473321
225722,0.61831087
225723,0.8831619
225724,0.8683307
225725,0.7434879
225726,0.66753364
225727,0.38498852
225728,0.5872187
225729,0.17015003
225730,0.65707374
225731,0.54489964
225732,0.49604517
225733,0.7917797
225734,0.79173124
225735,0.63258475
225736,0.0065893196
225737,0.6819736
225738,0.6851536
225739,0.74805224
225740,0.4685142
225741,0.82054543
225742,0.007147207
225743,0.70421314
225744,0.65305746
225745,0.3754001
225746,0.8194588
225747,0.6583485
225748,0.88371176
225749,0.8114717
225750,0.10698523
225751,0.017605321
225752,0.8083305
225753,0.1998497
225754,0.07364004
225755,0.5624461
225756,0.28259543
225757,0.13714518
225758,0.65931153
225759,0.45926815
225760,0.01813413
225761,0.8903416
225762,0.0836815
225763,0.19591856
225764,0.13823925
225765,0.35765207
225766,0.06923437
225767,0.0072543593
225768,0.24406421
225769,0.59785676
225770,0.8530751
225771,0.672528
225772,0.4682882
225773,0.82368004
225774,0.02030691
225775,0.1023959
225776,0.9031743
225777,0.3833295
225778,0.547805
225779,0.51194006
225780,0.45092306
225781,0.42827812
225782,0.8286292
225783,0.83424926
225784,0.7718962
225785,0.7287498
225786,0.59439033
225787,0.96629155
225788,0.029333213
225789,0.020324942
225790,0.122161776
225791,0.5463797
225792,0.66024274
225793,0.24304275
225794,0.0017454844
225795,0.40999734
225796,0.7903958
225797,0.8201557
225798,0.3163986
225799,0.04565219
225800,0.04212623
225801,0.2782213
225802,0.11900409
225803,0.6588777
225804,0.17126496
225805,0.8381609
225806,0.026195874
225807,0.8611211
225808,0.7641977
225809,0.005102659
225810,0.01795509
225811,0.9238141
225812,0.74812204
225813,0.011980189
225814,0.5243056
225815,0.0060083386
225816,0.7785487
225817,0.55408883
225818,0.75191337
225819,0.58892155
225820,0.7548752
225821,0.037978433
225822,0.7387755
225823,0.8360832
225824,0.3870878
225825,0.45361707
225826,0.92370564
225827,0.26374096
225828,0.014950792
225829,0.014200195
225830,0.81910825
225831,0.41689137
225832,0.37545496
225833,0.77443594
225834,0.33289805
225835,0.055630114
225836,0.7779755
225837,0.5613702
225838,0.8119604
225839,0.3052204
225840,0.72185075
225841,0.3891474
225842,0.010341545
225843,0.8280859
225844,0.7688151
225845,0.42580798
225846,0.6852567
225847,0.46444404
225848,0.87076825
225849,0.5787627
225850,0.878934
225851,0.026957622
225852,0.45465598
225853,0.5857101
225854,0.04311017
225855,0.43613896
225856,0.87960726
225857,0.60607755
225858,0.25038275
225859,0.6461655
225860,0.2656867
225861,0.1968115
225862,0.8555469
225863,0.2640286
225864,0.60184276
225865,0.09161692
225866,0.6581723
225867,0.0729619
225868,0.35597003
225869,0.191904
225870,0.5323935
225871,0.79707193
225872,0.056911856
225873,0.46108887
225874,0.8383221
225875,0.41582882
225876,0.90703315
225877,0.0007626445
225878,0.7154866
225879,0.824209
225880,0.3287595
225881,0.013343354
225882,0.85572577
225883,0.64405835
225884,0.8077952
225885,0.58018106
225886,0.08596647
225887,0.65657455
225888,0.6931929
225889,0.19509068
225890,0.3344288
225891,0.8775013
225892,0.006308022
225893,0.027697455
225894,0.4091137
225895,0.873705
225896,0.027664986
225897,0.5549393
225898,0.6673213
225899,0.16131029
225900,0.070560046
225901,0.58530265
225902,0.67893416
225903,0.866426
225904,0.09145571
225905,0.49462685
225906,0.886665
225907,0.66275704
225908,0.8719529
225909,0.853291
225910,0.112064645
225911,0.022416098
225912,0.800032
225913,0.65588653
225914,0.7326914
225915,0.87311476
225916,0.0062288353
225917,0.016788969
225918,0.67415667
225919,0.7961174
225920,0.1408976
225921,0.52992463
225922,0.016529527
225923,0.87073404
225924,0.63048416
225925,0.3274008
225926,0.73178685
225927,0.5010229
225928,0.69317096
225929,0.74445117
225930,0.8050399
225931,0.5690945
225932,0.023035826
225933,0.5448861
225934,0.64973223
225935,0.8599624
225936,0.007814684
225937,0.6894829
225938,0.007866451
225939,0.27170715
225940,0.4520408
225941,0.13310717
225942,0.08427674
225943,0.020675618
225944,0.8675531
225945,0.017562332
225946,0.71589047
225947,0.23508617
225948,0.43852222
225949,0.1491751
225950,0.014879563
225951,0.2229656
225952,0.05026187
225953,0.7049226
225954,0.70811975
225955,0.7434584
225956,0.027239999
225957,0.47336847
225958,0.48153967
225959,0.011413227
225960,0.5230164
225961,0.113540225
225962,0.21686506
225963,0.65220445
225964,0.72756094
225965,0.04417712
225966,0.47273603
225967,0.006540219
225968,0.5700202
225969,0.8555276
225970,0.018883742
225971,0.15884988
225972,0.741732
225973,0.44154167
225974,0.9257972
225975,0.008834143
225976,0.8970285
225977,0.48422012
225978,0.666899
225979,0.6870059
225980,0.74489564
225981,0.10132603
225982,0.7094307
225983,0.5801452
225984,0.5119863
225985,0.9033809
225986,0.8178899
225987,0.2611881
225988,0.48282382
225989,0.04930023
225990,0.9281604
225991,0.91736275
225992,0.382934
225993,0.7827063
225994,0.45096892
225995,0.76705235
225996,0.1997824
225997,0.6360961
225998,0.71616036
225999,0.026913121
226000,0.4381805
226001,0.027789509
226002,0.020765858
226003,0.21454825
226004,0.53785586
226005,0.8225195
226006,0.009040275
226007,0.1124851
226008,0.0039174315
226009,0.9165795
226010,0.28255695
226011,0.011887384
226012,0.20967966
226013,0.01213759
226014,0.56658405
226015,0.2707692
226016,0.0038756595
226017,0.65258497
226018,0.00522429
226019,0.08154113
226020,0.6822015
226021,0.4097485
226022,0.7995412
226023,0.009502479
226024,0.13785747
226025,0.86609095
226026,0.0057755513
226027,0.2659445
226028,0.29296026
226029,0.012071327
226030,0.12419516
226031,0.018844474
226032,0.010926629
226033,0.016384088
226034,0.74260837
226035,0.6130696
226036,0.48747718
226037,0.025252542
226038,0.8863299
226039,0.17220019
226040,0.8203886
226041,0.2582893
226042,0.009603115
226043,0.84050333
226044,0.02213601
226045,0.4301663
226046,0.025566379
226047,0.41657552
226048,0.2521703
226049,0.57776904
226050,0.81106853
226051,0.5940002
226052,0.009807506
226053,0.0033675854
226054,0.14536227
226055,0.03963086
